date,well_id,field,formation,oil_bbl,gas_mcf,water_bbl,flowing_hours,tubing_head_pressure_psi,downtime_hours,liquid_bbl,water_cut_pct,gor_scf_bbl
2024-08-07,EXM-PB-106,Permian Central,Wolfcamp C,654.54,601.64,166.34,24.0,2678.4,0.0,820.88,20.26,919.18
2024-08-08,EXM-PB-106,Permian Central,Wolfcamp C,627.85,588.57,156.99,24.0,2689.2,0.0,784.84,20.0,937.44
2024-08-09,EXM-PB-106,Permian Central,Wolfcamp C,613.08,555.9,177.86,24.0,2615.3,0.0,790.94,22.49,906.73
2024-08-10,EXM-PB-106,Permian Central,Wolfcamp C,649.85,616.75,210.36,24.0,2700.1,0.0,860.21,24.45,949.07
2024-08-11,EXM-PB-106,Permian Central,Wolfcamp C,668.86,619.02,181.14,24.0,2698.0,0.0,850.0,21.31,925.49
2024-08-12,EXM-PB-106,Permian Central,Wolfcamp C,622.65,542.56,156.36,24.0,2755.3,0.0,779.01,20.07,871.37
2024-08-13,EXM-PB-106,Permian Central,Wolfcamp C,613.57,536.9,184.91,24.0,2687.4,0.0,798.48,23.16,875.04
2024-08-14,EXM-PB-106,Permian Central,Wolfcamp C,490.1,467.25,136.53,18.0,2690.9,6.0,626.63,21.79,953.38
2024-08-15,EXM-PB-106,Permian Central,Wolfcamp C,658.85,615.64,173.41,24.0,2718.0,0.0,832.26,20.84,934.42
2024-08-16,EXM-PB-106,Permian Central,Wolfcamp C,654.74,589.99,181.0,24.0,2766.0,0.0,835.74,21.66,901.11
2024-08-17,EXM-PB-106,Permian Central,Wolfcamp C,614.63,497.65,158.38,24.0,2686.0,0.0,773.01,20.49,809.67
2024-08-18,EXM-PB-106,Permian Central,Wolfcamp C,584.75,549.31,171.68,24.0,2674.2,0.0,756.4300000000001,22.7,939.39
2024-08-19,EXM-PB-106,Permian Central,Wolfcamp C,676.29,628.75,191.69,24.0,2724.9,0.0,867.98,22.08,929.7
2024-08-20,EXM-PB-106,Permian Central,Wolfcamp C,637.32,542.38,179.25,24.0,2799.0,0.0,816.57,21.95,851.03
2024-08-21,EXM-PB-106,Permian Central,Wolfcamp C,599.65,534.34,179.88,24.0,2628.4,0.0,779.53,23.08,891.09
2024-08-22,EXM-PB-106,Permian Central,Wolfcamp C,613.71,558.18,148.13,24.0,2676.2,0.0,761.84,19.44,909.52
2024-08-23,EXM-PB-106,Permian Central,Wolfcamp C,658.24,593.22,193.22,24.0,2643.2,0.0,851.46,22.69,901.22
2024-08-24,EXM-PB-106,Permian Central,Wolfcamp C,632.66,577.93,189.0,24.0,2669.0,0.0,821.66,23.0,913.49
2024-08-25,EXM-PB-106,Permian Central,Wolfcamp C,570.97,549.19,130.85,21.6,2616.3,2.4,701.82,18.64,961.85
2024-08-26,EXM-PB-106,Permian Central,Wolfcamp C,463.23,418.68,104.56,18.0,2772.6,6.0,567.79,18.42,903.83
2024-08-27,EXM-PB-106,Permian Central,Wolfcamp C,627.69,546.52,180.49,24.0,2695.1,0.0,808.1800000000001,22.33,870.68
2024-08-28,EXM-PB-106,Permian Central,Wolfcamp C,633.3,592.54,178.75,24.0,2764.8,0.0,812.05,22.01,935.64
2024-08-29,EXM-PB-106,Permian Central,Wolfcamp C,657.63,648.22,195.51,24.0,2649.5,0.0,853.14,22.92,985.69
2024-08-30,EXM-PB-106,Permian Central,Wolfcamp C,633.0,584.41,175.21,24.0,2727.6,0.0,808.21,21.68,923.24
2024-08-31,EXM-PB-106,Permian Central,Wolfcamp C,620.65,610.84,186.82,24.0,2616.7,0.0,807.47,23.14,984.19
2024-09-01,EXM-PB-106,Permian Central,Wolfcamp C,636.89,576.5,183.85,24.0,2661.1,0.0,820.74,22.4,905.18
2024-09-02,EXM-PB-106,Permian Central,Wolfcamp C,599.38,553.4,158.1,24.0,2665.2,0.0,757.48,20.87,923.29
2024-09-03,EXM-PB-106,Permian Central,Wolfcamp C,617.76,555.94,167.76,24.0,2673.0,0.0,785.52,21.36,899.93
2024-09-04,EXM-PB-106,Permian Central,Wolfcamp C,618.17,596.32,151.28,24.0,2715.2,0.0,769.4499999999999,19.66,964.65
2024-09-05,EXM-PB-106,Permian Central,Wolfcamp C,586.42,522.18,156.55,24.0,2753.0,0.0,742.97,21.07,890.45
2024-09-06,EXM-PB-106,Permian Central,Wolfcamp C,554.14,507.03,158.26,24.0,2734.8,0.0,712.4,22.22,914.99
2024-09-07,EXM-PB-106,Permian Central,Wolfcamp C,620.93,612.35,189.8,24.0,2637.5,0.0,810.73,23.41,986.18
2024-09-08,EXM-PB-106,Permian Central,Wolfcamp C,595.98,550.14,177.11,24.0,2658.8,0.0,773.09,22.91,923.08
2024-09-09,EXM-PB-106,Permian Central,Wolfcamp C,617.84,578.12,187.9,24.0,2642.3,0.0,805.74,23.32,935.71
2024-09-10,EXM-PB-106,Permian Central,Wolfcamp C,613.69,572.44,170.53,24.0,2781.2,0.0,784.22,21.75,932.78
2024-09-11,EXM-PB-106,Permian Central,Wolfcamp C,611.89,539.83,182.8,24.0,2671.6,0.0,794.69,23.0,882.23
2024-09-12,EXM-PB-106,Permian Central,Wolfcamp C,613.18,557.07,164.92,24.0,2755.1,0.0,778.0999999999999,21.2,908.49
2024-09-13,EXM-PB-106,Permian Central,Wolfcamp C,586.7,562.24,175.06,24.0,2697.1,0.0,761.76,22.98,958.31
2024-09-14,EXM-PB-106,Permian Central,Wolfcamp C,454.3,430.99,123.36,18.0,2672.0,6.0,577.66,21.36,948.69
2024-09-15,EXM-PB-106,Permian Central,Wolfcamp C,598.27,579.16,163.6,24.0,2710.5,0.0,761.87,21.47,968.06
2024-09-16,EXM-PB-106,Permian Central,Wolfcamp C,610.13,555.1,198.64,24.0,2670.6,0.0,808.77,24.56,909.81
2024-09-17,EXM-PB-106,Permian Central,Wolfcamp C,569.97,520.86,176.26,24.0,2712.4,0.0,746.23,23.62,913.84
2024-09-18,EXM-PB-106,Permian Central,Wolfcamp C,572.11,510.68,190.51,24.0,2606.4,0.0,762.62,24.98,892.63
2024-09-19,EXM-PB-106,Permian Central,Wolfcamp C,567.04,510.26,180.48,24.0,2740.2,0.0,747.52,24.14,899.87
2024-09-20,EXM-PB-106,Permian Central,Wolfcamp C,600.11,526.48,185.82,24.0,2649.6,0.0,785.9300000000001,23.64,877.31
2024-09-21,EXM-PB-106,Permian Central,Wolfcamp C,580.54,513.21,176.6,24.0,2703.2,0.0,757.14,23.32,884.02
2024-09-22,EXM-PB-106,Permian Central,Wolfcamp C,595.43,569.24,197.12,24.0,2611.0,0.0,792.55,24.87,956.01
2024-09-23,EXM-PB-106,Permian Central,Wolfcamp C,580.4,515.05,188.5,24.0,2653.2,0.0,768.9,24.52,887.41
2024-09-24,EXM-PB-106,Permian Central,Wolfcamp C,606.0,586.94,197.07,24.0,2605.1,0.0,803.0699999999999,24.54,968.55
2024-09-25,EXM-PB-106,Permian Central,Wolfcamp C,595.37,581.24,195.6,24.0,2701.8,0.0,790.97,24.73,976.27
2024-09-26,EXM-PB-106,Permian Central,Wolfcamp C,599.27,555.07,202.01,24.0,2688.0,0.0,801.28,25.21,926.24
2024-09-27,EXM-PB-106,Permian Central,Wolfcamp C,597.1,546.52,194.61,24.0,2614.6,0.0,791.71,24.58,915.29
2024-09-28,EXM-PB-106,Permian Central,Wolfcamp C,615.14,564.81,199.58,24.0,2670.3,0.0,814.72,24.5,918.18
2024-09-29,EXM-PB-106,Permian Central,Wolfcamp C,595.09,560.42,194.5,24.0,2582.7,0.0,789.59,24.63,941.74
2024-09-30,EXM-PB-106,Permian Central,Wolfcamp C,439.08,399.52,140.08,18.0,2630.2,6.0,579.16,24.19,909.9
2024-10-01,EXM-PB-106,Permian Central,Wolfcamp C,623.71,584.18,220.44,24.0,2633.4,0.0,844.1500000000001,26.11,936.62
2024-10-02,EXM-PB-106,Permian Central,Wolfcamp C,562.29,538.3,148.79,24.0,2698.8,0.0,711.0799999999999,20.92,957.34
2024-10-03,EXM-PB-106,Permian Central,Wolfcamp C,549.8,500.82,159.27,24.0,2570.5,0.0,709.0699999999999,22.46,910.91
2024-10-04,EXM-PB-106,Permian Central,Wolfcamp C,602.66,583.77,201.99,24.0,2611.2,0.0,804.65,25.1,968.66
2024-10-05,EXM-PB-106,Permian Central,Wolfcamp C,614.39,555.05,192.91,24.0,2739.7,0.0,807.3,23.9,903.42
2024-10-06,EXM-PB-106,Permian Central,Wolfcamp C,586.74,553.01,199.88,24.0,2713.9,0.0,786.62,25.41,942.51
2024-10-07,EXM-PB-106,Permian Central,Wolfcamp C,604.17,549.43,162.22,24.0,2697.6,0.0,766.39,21.17,909.4
2024-10-08,EXM-PB-106,Permian Central,Wolfcamp C,450.74,407.08,133.9,18.0,2514.8,6.0,584.64,22.9,903.14
2024-10-09,EXM-PB-106,Permian Central,Wolfcamp C,569.67,579.95,178.06,24.0,2717.0,0.0,747.73,23.81,1018.05
2024-10-10,EXM-PB-106,Permian Central,Wolfcamp C,614.77,569.84,211.25,24.0,2713.9,0.0,826.02,25.57,926.92
2024-10-11,EXM-PB-106,Permian Central,Wolfcamp C,606.31,576.25,167.4,24.0,2691.8,0.0,773.7099999999999,21.64,950.42
2024-10-12,EXM-PB-106,Permian Central,Wolfcamp C,611.91,558.71,189.15,24.0,2619.6,0.0,801.06,23.61,913.06
2024-10-13,EXM-PB-106,Permian Central,Wolfcamp C,565.27,537.71,193.21,24.0,2624.4,0.0,758.48,25.47,951.24
2024-10-14,EXM-PB-106,Permian Central,Wolfcamp C,563.15,515.28,169.16,24.0,2661.2,0.0,732.31,23.1,915.0
2024-10-15,EXM-PB-106,Permian Central,Wolfcamp C,531.32,502.71,162.48,24.0,2577.0,0.0,693.8000000000001,23.42,946.15
2024-10-16,EXM-PB-106,Permian Central,Wolfcamp C,592.88,534.63,182.45,24.0,2584.7,0.0,775.3299999999999,23.53,901.75
2024-10-17,EXM-PB-106,Permian Central,Wolfcamp C,566.68,493.3,197.24,24.0,2525.4,0.0,763.92,25.82,870.51
2024-10-18,EXM-PB-106,Permian Central,Wolfcamp C,588.45,553.13,187.73,24.0,2725.2,0.0,776.1800000000001,24.19,939.98
2024-10-19,EXM-PB-106,Permian Central,Wolfcamp C,585.68,557.41,171.69,24.0,2614.1,0.0,757.3699999999999,22.67,951.73
2024-10-20,EXM-PB-106,Permian Central,Wolfcamp C,518.82,470.42,175.73,24.0,2680.3,0.0,694.5500000000001,25.3,906.71
2024-10-21,EXM-PB-106,Permian Central,Wolfcamp C,576.41,566.82,206.13,24.0,2680.4,0.0,782.54,26.34,983.36
2024-10-22,EXM-PB-106,Permian Central,Wolfcamp C,564.48,510.66,189.95,24.0,2625.1,0.0,754.4300000000001,25.18,904.66
2024-10-23,EXM-PB-106,Permian Central,Wolfcamp C,569.89,502.74,177.81,24.0,2635.3,0.0,747.7,23.78,882.17
2024-10-24,EXM-PB-106,Permian Central,Wolfcamp C,566.32,523.86,199.37,24.0,2610.0,0.0,765.69,26.04,925.02
2024-10-25,EXM-PB-106,Permian Central,Wolfcamp C,564.82,467.24,189.2,24.0,2611.8,0.0,754.02,25.09,827.24
2024-10-26,EXM-PB-106,Permian Central,Wolfcamp C,563.35,487.28,175.86,24.0,2554.0,0.0,739.21,23.79,864.97
2024-10-27,EXM-PB-106,Permian Central,Wolfcamp C,554.88,524.05,178.36,24.0,2618.4,0.0,733.24,24.32,944.44
2024-10-28,EXM-PB-106,Permian Central,Wolfcamp C,548.49,477.97,176.66,24.0,2564.1,0.0,725.15,24.36,871.43
2024-10-29,EXM-PB-106,Permian Central,Wolfcamp C,559.23,543.65,211.14,24.0,2643.9,0.0,770.37,27.41,972.14
2024-10-30,EXM-PB-106,Permian Central,Wolfcamp C,444.71,400.93,141.18,18.0,2726.8,6.0,585.89,24.1,901.55
2024-10-31,EXM-PB-106,Permian Central,Wolfcamp C,543.28,561.73,179.45,24.0,2532.3,0.0,722.73,24.83,1033.96
2024-11-01,EXM-PB-106,Permian Central,Wolfcamp C,539.44,458.48,178.25,24.0,2617.5,0.0,717.69,24.84,849.92
2024-11-02,EXM-PB-106,Permian Central,Wolfcamp C,572.8,518.88,213.57,24.0,2594.2,0.0,786.3699999999999,27.16,905.87
2024-11-03,EXM-PB-106,Permian Central,Wolfcamp C,518.5,487.69,172.33,24.0,2615.0,0.0,690.83,24.95,940.58
2024-11-04,EXM-PB-106,Permian Central,Wolfcamp C,531.19,493.11,153.85,24.0,2619.9,0.0,685.0400000000001,22.46,928.31
2024-11-05,EXM-PB-106,Permian Central,Wolfcamp C,547.17,485.94,177.31,24.0,2562.0,0.0,724.48,24.47,888.1
2024-11-06,EXM-PB-106,Permian Central,Wolfcamp C,552.15,478.4,175.77,24.0,2634.0,0.0,727.92,24.15,866.43
2024-11-07,EXM-PB-106,Permian Central,Wolfcamp C,565.54,516.98,209.52,24.0,2564.8,0.0,775.06,27.03,914.14
2024-11-08,EXM-PB-106,Permian Central,Wolfcamp C,570.36,483.25,238.39,24.0,2583.1,0.0,808.75,29.48,847.27
2024-11-09,EXM-PB-106,Permian Central,Wolfcamp C,565.38,538.57,200.31,24.0,2633.0,0.0,765.69,26.16,952.58
2024-11-10,EXM-PB-106,Permian Central,Wolfcamp C,513.42,475.25,165.57,21.6,2566.0,2.4,678.99,24.38,925.66
2024-11-11,EXM-PB-106,Permian Central,Wolfcamp C,563.05,526.76,200.89,24.0,2487.6,0.0,763.9399999999999,26.3,935.55
2024-11-12,EXM-PB-106,Permian Central,Wolfcamp C,517.1,483.0,164.58,24.0,2542.2,0.0,681.6800000000001,24.14,934.06
2024-11-13,EXM-PB-106,Permian Central,Wolfcamp C,559.95,522.91,188.15,24.0,2576.4,0.0,748.1,25.15,933.85
2024-11-14,EXM-PB-106,Permian Central,Wolfcamp C,574.6,561.17,205.52,24.0,2625.1,0.0,780.12,26.34,976.63
2024-11-15,EXM-PB-106,Permian Central,Wolfcamp C,533.35,502.2,182.87,24.0,2602.6,0.0,716.22,25.53,941.6
2024-11-16,EXM-PB-106,Permian Central,Wolfcamp C,557.77,535.45,224.39,24.0,2604.9,0.0,782.16,28.69,959.98
2024-11-17,EXM-PB-106,Permian Central,Wolfcamp C,590.4,505.55,221.65,24.0,2607.8,0.0,812.05,27.3,856.28
2024-11-18,EXM-PB-106,Permian Central,Wolfcamp C,212.37,179.38,85.02,9.6,2644.1,14.4,297.39,28.59,844.66
2024-11-19,EXM-PB-106,Permian Central,Wolfcamp C,571.73,533.21,200.7,24.0,2593.5,0.0,772.4300000000001,25.98,932.63
2024-11-20,EXM-PB-106,Permian Central,Wolfcamp C,539.46,474.78,206.55,24.0,2575.7,0.0,746.01,27.69,880.1
2024-11-21,EXM-PB-106,Permian Central,Wolfcamp C,554.16,491.07,186.63,24.0,2604.1,0.0,740.79,25.19,886.15
2024-11-22,EXM-PB-106,Permian Central,Wolfcamp C,561.19,552.46,189.27,24.0,2569.4,0.0,750.46,25.22,984.44
2024-11-23,EXM-PB-106,Permian Central,Wolfcamp C,561.99,498.87,193.47,24.0,2658.6,0.0,755.46,25.61,887.68
2024-11-24,EXM-PB-106,Permian Central,Wolfcamp C,543.23,489.92,178.44,24.0,2646.3,0.0,721.6700000000001,24.73,901.86
2024-11-25,EXM-PB-106,Permian Central,Wolfcamp C,538.94,516.57,172.09,24.0,2654.2,0.0,711.0300000000001,24.2,958.49
2024-11-26,EXM-PB-106,Permian Central,Wolfcamp C,541.75,490.45,232.62,24.0,2585.9,0.0,774.37,30.04,905.31
2024-11-27,EXM-PB-106,Permian Central,Wolfcamp C,534.46,474.65,205.92,24.0,2463.9,0.0,740.38,27.81,888.09
2024-11-28,EXM-PB-106,Permian Central,Wolfcamp C,535.73,511.57,176.92,24.0,2530.0,0.0,712.65,24.83,954.9
2024-11-29,EXM-PB-106,Permian Central,Wolfcamp C,542.85,496.45,202.21,24.0,2521.3,0.0,745.0600000000001,27.14,914.53
2024-11-30,EXM-PB-106,Permian Central,Wolfcamp C,564.0,521.59,211.02,24.0,2572.1,0.0,775.02,27.23,924.8
2024-12-01,EXM-PB-106,Permian Central,Wolfcamp C,580.72,522.29,198.76,24.0,2563.5,0.0,779.48,25.5,899.38
2024-12-02,EXM-PB-106,Permian Central,Wolfcamp C,556.7,518.12,202.03,24.0,2574.5,0.0,758.73,26.63,930.7
2024-12-03,EXM-PB-106,Permian Central,Wolfcamp C,544.99,499.43,193.4,24.0,2600.4,0.0,738.39,26.19,916.4
2024-12-04,EXM-PB-106,Permian Central,Wolfcamp C,523.09,458.15,183.05,24.0,2590.8,0.0,706.1400000000001,25.92,875.85
2024-12-05,EXM-PB-106,Permian Central,Wolfcamp C,420.72,386.75,171.68,21.6,2499.1,2.4,592.4000000000001,28.98,919.26
2024-12-06,EXM-PB-106,Permian Central,Wolfcamp C,533.98,460.53,199.69,24.0,2564.5,0.0,733.6700000000001,27.22,862.45
2024-12-07,EXM-PB-106,Permian Central,Wolfcamp C,545.7,486.03,182.17,24.0,2557.6,0.0,727.87,25.03,890.65
2024-12-08,EXM-PB-106,Permian Central,Wolfcamp C,534.71,504.16,211.61,24.0,2675.1,0.0,746.32,28.35,942.87
2024-12-09,EXM-PB-106,Permian Central,Wolfcamp C,533.63,493.54,205.31,24.0,2525.8,0.0,738.94,27.78,924.87
2024-12-10,EXM-PB-106,Permian Central,Wolfcamp C,493.47,480.95,182.79,24.0,2679.0,0.0,676.26,27.03,974.63
2024-12-11,EXM-PB-106,Permian Central,Wolfcamp C,526.22,489.67,194.41,24.0,2570.5,0.0,720.63,26.98,930.54
2024-12-12,EXM-PB-106,Permian Central,Wolfcamp C,216.41,191.06,78.32,9.6,2646.1,14.4,294.73,26.57,882.86
2024-12-13,EXM-PB-106,Permian Central,Wolfcamp C,535.25,479.58,203.58,24.0,2521.0,0.0,738.83,27.55,895.99
2024-12-14,EXM-PB-106,Permian Central,Wolfcamp C,515.13,493.63,169.3,24.0,2528.2,0.0,684.4300000000001,24.74,958.26
2024-12-15,EXM-PB-106,Permian Central,Wolfcamp C,496.51,460.08,195.0,24.0,2565.4,0.0,691.51,28.2,926.63
2024-12-16,EXM-PB-106,Permian Central,Wolfcamp C,410.82,369.73,157.96,18.0,2588.0,6.0,568.78,27.77,899.98
2024-12-17,EXM-PB-106,Permian Central,Wolfcamp C,391.97,372.52,150.14,18.0,2627.9,6.0,542.11,27.7,950.38
2024-12-18,EXM-PB-106,Permian Central,Wolfcamp C,528.49,475.18,214.87,24.0,2581.1,0.0,743.36,28.91,899.13
2024-12-19,EXM-PB-106,Permian Central,Wolfcamp C,555.96,523.15,199.11,24.0,2492.3,0.0,755.07,26.37,940.98
2024-12-20,EXM-PB-106,Permian Central,Wolfcamp C,543.45,502.47,227.24,24.0,2547.1,0.0,770.69,29.49,924.59
2024-12-21,EXM-PB-106,Permian Central,Wolfcamp C,526.09,497.56,209.77,24.0,2516.2,0.0,735.86,28.51,945.77
2024-12-22,EXM-PB-106,Permian Central,Wolfcamp C,550.9,504.27,200.32,24.0,2547.5,0.0,751.22,26.67,915.36
2024-12-23,EXM-PB-106,Permian Central,Wolfcamp C,514.07,467.07,189.57,24.0,2569.8,0.0,703.6400000000001,26.94,908.57
2024-12-24,EXM-PB-106,Permian Central,Wolfcamp C,538.99,484.59,216.5,24.0,2488.5,0.0,755.49,28.66,899.07
2024-12-25,EXM-PB-106,Permian Central,Wolfcamp C,516.45,468.77,217.15,24.0,2566.2,0.0,733.6,29.6,907.68
2024-12-26,EXM-PB-106,Permian Central,Wolfcamp C,529.85,468.64,192.79,24.0,2522.5,0.0,722.64,26.68,884.48
2024-12-27,EXM-PB-106,Permian Central,Wolfcamp C,542.87,503.69,200.12,24.0,2500.4,0.0,742.99,26.93,927.83
2024-12-28,EXM-PB-106,Permian Central,Wolfcamp C,537.52,501.1,218.76,24.0,2469.3,0.0,756.28,28.93,932.24
2024-12-29,EXM-PB-106,Permian Central,Wolfcamp C,488.0,433.64,210.81,21.6,2577.7,2.4,698.81,30.17,888.61
2024-12-30,EXM-PB-106,Permian Central,Wolfcamp C,508.09,489.15,203.31,24.0,2515.4,0.0,711.4,28.58,962.72
2024-12-31,EXM-PB-106,Permian Central,Wolfcamp C,549.02,472.63,202.74,24.0,2467.5,0.0,751.76,26.97,860.86
2025-01-01,EXM-PB-106,Permian Central,Wolfcamp C,512.6,482.66,225.73,24.0,2553.0,0.0,738.33,30.57,941.59
2025-01-02,EXM-PB-106,Permian Central,Wolfcamp C,494.2,478.63,222.78,24.0,2509.8,0.0,716.98,31.07,968.49
2025-01-03,EXM-PB-106,Permian Central,Wolfcamp C,517.04,505.81,211.7,24.0,2531.3,0.0,728.74,29.05,978.28
2025-01-04,EXM-PB-106,Permian Central,Wolfcamp C,482.99,444.87,184.33,24.0,2530.3,0.0,667.32,27.62,921.07
2025-01-05,EXM-PB-106,Permian Central,Wolfcamp C,492.54,475.84,177.11,24.0,2467.2,0.0,669.6500000000001,26.45,966.09
2025-01-06,EXM-PB-106,Permian Central,Wolfcamp C,553.84,504.68,226.03,24.0,2519.5,0.0,779.87,28.98,911.24
2025-01-07,EXM-PB-106,Permian Central,Wolfcamp C,541.44,480.13,224.99,24.0,2433.8,0.0,766.4300000000001,29.36,886.76
2025-01-08,EXM-PB-106,Permian Central,Wolfcamp C,507.02,466.4,206.66,24.0,2517.7,0.0,713.68,28.96,919.88
2025-01-09,EXM-PB-106,Permian Central,Wolfcamp C,496.14,469.7,196.78,24.0,2575.6,0.0,692.92,28.4,946.71
2025-01-10,EXM-PB-106,Permian Central,Wolfcamp C,512.82,472.14,225.55,24.0,2441.8,0.0,738.3700000000001,30.55,920.67
2025-01-11,EXM-PB-106,Permian Central,Wolfcamp C,476.63,417.21,190.17,24.0,2544.6,0.0,666.8,28.52,875.33
2025-01-12,EXM-PB-106,Permian Central,Wolfcamp C,543.63,524.31,218.07,24.0,2455.0,0.0,761.7,28.63,964.46
2025-01-13,EXM-PB-106,Permian Central,Wolfcamp C,508.31,445.69,208.1,24.0,2427.6,0.0,716.41,29.05,876.81
2025-01-14,EXM-PB-106,Permian Central,Wolfcamp C,495.45,453.61,187.19,24.0,2455.8,0.0,682.64,27.42,915.55
2025-01-15,EXM-PB-106,Permian Central,Wolfcamp C,488.51,448.63,224.64,24.0,2468.6,0.0,713.15,31.5,918.36
2025-01-16,EXM-PB-106,Permian Central,Wolfcamp C,508.83,454.78,215.16,24.0,2483.3,0.0,723.99,29.72,893.78
2025-01-17,EXM-PB-106,Permian Central,Wolfcamp C,500.46,476.13,207.17,24.0,2548.4,0.0,707.63,29.28,951.38
2025-01-18,EXM-PB-106,Permian Central,Wolfcamp C,511.66,474.51,195.28,24.0,2493.3,0.0,706.94,27.62,927.39
2025-01-19,EXM-PB-106,Permian Central,Wolfcamp C,507.54,461.93,180.88,24.0,2380.0,0.0,688.4200000000001,26.27,910.14
2025-01-20,EXM-PB-106,Permian Central,Wolfcamp C,514.43,481.3,191.21,24.0,2507.8,0.0,705.64,27.1,935.6
2025-01-21,EXM-PB-106,Permian Central,Wolfcamp C,487.64,464.55,209.18,24.0,2485.0,0.0,696.8199999999999,30.02,952.65
2025-01-22,EXM-PB-106,Permian Central,Wolfcamp C,488.61,478.1,193.43,24.0,2483.5,0.0,682.04,28.36,978.49
2025-01-23,EXM-PB-106,Permian Central,Wolfcamp C,200.86,188.08,83.79,9.6,2502.1,14.4,284.65000000000003,29.44,936.37
2025-01-24,EXM-PB-106,Permian Central,Wolfcamp C,492.2,470.75,211.77,24.0,2528.9,0.0,703.97,30.08,956.42
2025-01-25,EXM-PB-106,Permian Central,Wolfcamp C,193.68,163.62,87.47,9.6,2526.3,14.4,281.15,31.11,844.8
2025-01-26,EXM-PB-106,Permian Central,Wolfcamp C,479.81,457.14,187.24,24.0,2490.3,0.0,667.05,28.07,952.75
2025-01-27,EXM-PB-106,Permian Central,Wolfcamp C,478.75,436.55,185.45,24.0,2448.0,0.0,664.2,27.92,911.85
2025-01-28,EXM-PB-106,Permian Central,Wolfcamp C,514.03,496.88,249.54,24.0,2438.3,0.0,763.5699999999999,32.68,966.64
2025-01-29,EXM-PB-106,Permian Central,Wolfcamp C,480.03,428.41,195.3,24.0,2462.5,0.0,675.3299999999999,28.92,892.47
2025-01-30,EXM-PB-106,Permian Central,Wolfcamp C,488.37,462.29,185.44,24.0,2442.1,0.0,673.81,27.52,946.6
2025-01-31,EXM-PB-106,Permian Central,Wolfcamp C,468.47,419.28,197.78,24.0,2491.8,0.0,666.25,29.69,895.0
2025-02-01,EXM-PB-106,Permian Central,Wolfcamp C,479.5,457.88,235.74,24.0,2468.5,0.0,715.24,32.96,954.91
2025-02-02,EXM-PB-106,Permian Central,Wolfcamp C,460.2,425.59,178.89,24.0,2479.9,0.0,639.0899999999999,27.99,924.79
2025-02-03,EXM-PB-106,Permian Central,Wolfcamp C,505.66,490.38,224.55,24.0,2508.8,0.0,730.21,30.75,969.78
2025-02-04,EXM-PB-106,Permian Central,Wolfcamp C,487.89,408.66,214.64,24.0,2542.8,0.0,702.53,30.55,837.61
2025-02-05,EXM-PB-106,Permian Central,Wolfcamp C,499.13,476.83,207.14,24.0,2454.9,0.0,706.27,29.33,955.32
2025-02-06,EXM-PB-106,Permian Central,Wolfcamp C,434.59,412.5,182.75,24.0,2515.4,0.0,617.3399999999999,29.6,949.17
2025-02-07,EXM-PB-106,Permian Central,Wolfcamp C,479.89,434.44,195.65,24.0,2437.0,0.0,675.54,28.96,905.29
2025-02-08,EXM-PB-106,Permian Central,Wolfcamp C,491.39,460.97,209.92,24.0,2477.6,0.0,701.31,29.93,938.09
2025-02-09,EXM-PB-106,Permian Central,Wolfcamp C,473.18,450.97,224.32,24.0,2446.1,0.0,697.5,32.16,953.06
2025-02-10,EXM-PB-106,Permian Central,Wolfcamp C,478.67,428.58,203.11,24.0,2506.3,0.0,681.78,29.79,895.36
2025-02-11,EXM-PB-106,Permian Central,Wolfcamp C,483.21,454.62,227.1,24.0,2475.3,0.0,710.31,31.97,940.83
2025-02-12,EXM-PB-106,Permian Central,Wolfcamp C,449.72,429.94,192.35,24.0,2433.6,0.0,642.07,29.96,956.02
2025-02-13,EXM-PB-106,Permian Central,Wolfcamp C,438.99,397.41,163.22,24.0,2556.6,0.0,602.21,27.1,905.28
2025-02-14,EXM-PB-106,Permian Central,Wolfcamp C,494.94,464.19,212.43,24.0,2420.6,0.0,707.37,30.03,937.87
2025-02-15,EXM-PB-106,Permian Central,Wolfcamp C,468.27,433.51,207.75,24.0,2484.3,0.0,676.02,30.73,925.77
2025-02-16,EXM-PB-106,Permian Central,Wolfcamp C,492.07,443.8,198.9,24.0,2517.7,0.0,690.97,28.79,901.9
2025-02-17,EXM-PB-106,Permian Central,Wolfcamp C,466.02,438.33,204.91,24.0,2408.4,0.0,670.93,30.54,940.58
2025-02-18,EXM-PB-106,Permian Central,Wolfcamp C,495.87,450.37,221.35,24.0,2477.6,0.0,717.22,30.86,908.24
2025-02-19,EXM-PB-106,Permian Central,Wolfcamp C,469.97,462.47,185.35,24.0,2474.4,0.0,655.32,28.28,984.04
2025-02-20,EXM-PB-106,Permian Central,Wolfcamp C,488.66,471.66,189.72,24.0,2423.1,0.0,678.38,27.97,965.21
2025-02-21,EXM-PB-106,Permian Central,Wolfcamp C,465.4,414.25,196.54,24.0,2545.7,0.0,661.9399999999999,29.69,890.09
2025-02-22,EXM-PB-106,Permian Central,Wolfcamp C,454.0,419.61,183.4,24.0,2405.6,0.0,637.4,28.77,924.25
2025-02-23,EXM-PB-106,Permian Central,Wolfcamp C,493.7,450.93,220.13,24.0,2400.8,0.0,713.8299999999999,30.84,913.37
2025-02-24,EXM-PB-106,Permian Central,Wolfcamp C,492.26,468.35,232.3,24.0,2504.5,0.0,724.56,32.06,951.43
